title	url	path_to_file
Angela Hartnett's tapas selection recipe - BBC Food	https://www.bbc.co.uk/food/recipes/angelas_tapas__cured_03615	./DATA//Angela Hartnett's tapas selection recipe - BBC Food.html
Easy gnocchi with creamy pesto recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_gnocchi_with_creamy_04658	./DATA//Easy gnocchi with creamy pesto recipe - BBC Food.html
Pan-fried pork with sage, apricots and red cabbage coleslaw recipe - BBC Food	https://www.bbc.co.uk/food/recipes/panfriedporkwithsage_67191	./DATA//Pan-fried pork with sage, apricots and red cabbage coleslaw recipe - BBC Food.html
Chargrilled calves' liver with sage and potato rosti recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chargrilledcalvesliv_84528	./DATA//Chargrilled calves' liver with sage and potato rosti recipe - BBC Food.html
Potato, onion, sage and gruyère tart recipe - BBC Food	https://www.bbc.co.uk/food/recipes/potato_onion_sage_and_03361	./DATA//Potato, onion, sage and gruyère tart recipe - BBC Food.html
Gnocchi with sage butter recipe - BBC Food	https://www.bbc.co.uk/food/recipes/gnocchi_with_sage_butter_26736	./DATA//Gnocchi with sage butter recipe - BBC Food.html
Budget cottage pie with baked beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cottage_pie_67314	./DATA//Budget cottage pie with baked beans recipe - BBC Food.html
How to make chicken stock recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lightchickenstock_90221	./DATA//How to make chicken stock recipe - BBC Food.html
Sashimi-style salmon with shallot and chilli crunch and pickled cucumber recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sashimistylesalmonwi_90891	./DATA//Sashimi-style salmon with shallot and chilli crunch and pickled cucumber recipe - BBC Food.html
Tamarind and coconut lamb and vegetable stir-fry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tamarind_and_coconut_82562	./DATA//Tamarind and coconut lamb and vegetable stir-fry recipe - BBC Food.html
Sashimi-style salmon with shallot and chilli crunch and pickled cucumber shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/sashimistylesalmonwi_90891/shopping-list	./DATA//Sashimi-style salmon with shallot and chilli crunch and pickled cucumber shopping list - BBC Food.html
Coronation prawn vol-au-vents shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/coronationprawnvolau_93068/shopping-list	./DATA//Coronation prawn vol-au-vents shopping list - BBC Food.html
Apple tart with spiced caramel sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/apple_tart_with_spiced_69773	./DATA//Apple tart with spiced caramel sauce recipe - BBC Food.html
Roast pork with pickled prunes and cured cucumber recipe - BBC Food	https://www.bbc.co.uk/food/recipes/danish_roast_pork_with_69117	./DATA//Roast pork with pickled prunes and cured cucumber recipe - BBC Food.html
Pork, leek and apricot raised pie with cider and sage jelly recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pork_leek_and_apricot_69121	./DATA//Pork, leek and apricot raised pie with cider and sage jelly recipe - BBC Food.html
Roasted carrots with carrot-top pesto and burrata shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/roasted_carrots_with_78618/shopping-list	./DATA//Roasted carrots with carrot-top pesto and burrata shopping list - BBC Food.html
Yusheng smoked salmon ‘prosperity’ salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/yusheng_smoked_salmon_03937	./DATA//Yusheng smoked salmon ‘prosperity’ salad recipe - BBC Food.html
Brothy Vietnamese pork cao lau  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/brothy_vietnamese_pork_36958	./DATA//Brothy Vietnamese pork cao lau  recipe - BBC Food.html
Easy chocolate cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_chocolate_cake_31070	./DATA//Easy chocolate cake recipe - BBC Food.html
BBQ steak recipe - BBC Food	https://www.bbc.co.uk/food/recipes/barbecuedsirloinwith_91627	./DATA//BBQ steak recipe - BBC Food.html
Marshmallow cheesecake  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/marshmallow_cake_46185	./DATA//Marshmallow cheesecake  recipe - BBC Food.html
Chocolate orange cheesecake  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chocolate_cheesecake_16545	./DATA//Chocolate orange cheesecake  recipe - BBC Food.html
Chocolate self-saucing pudding recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chocolate_pudding_87861	./DATA//Chocolate self-saucing pudding recipe - BBC Food.html
Chocolate tart with white chocolate sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chocolatetartwithwhi_87928	./DATA//Chocolate tart with white chocolate sauce recipe - BBC Food.html
Marshmallow cheesecake  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/marshmallow_cake_46185/shopping-list	./DATA//Marshmallow cheesecake  shopping list - BBC Food.html
Brussels sprouts with pancetta recipe - BBC Food	https://www.bbc.co.uk/food/recipes/brussels_sprouts_with_12803	./DATA//Brussels sprouts with pancetta recipe - BBC Food.html
Brussels sprouts with pancetta shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/brussels_sprouts_with_12803/shopping-list	./DATA//Brussels sprouts with pancetta shopping list - BBC Food.html
Blackcurrant meringue recipe - BBC Food	https://www.bbc.co.uk/food/recipes/blackcurrantmeringue_87044	./DATA//Blackcurrant meringue recipe - BBC Food.html
Festive berry delice recipe - BBC Food	https://www.bbc.co.uk/food/recipes/frozen_berry_delice_42196	./DATA//Festive berry delice recipe - BBC Food.html
Smooth and creamy raspberry chia pudding recipe - BBC Food	https://www.bbc.co.uk/food/recipes/smooth_and_creamy_58355	./DATA//Smooth and creamy raspberry chia pudding recipe - BBC Food.html
Smooth and creamy raspberry chia pudding shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/smooth_and_creamy_58355/shopping-list	./DATA//Smooth and creamy raspberry chia pudding shopping list - BBC Food.html
James Martin's lobster thermidor recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lobster_thermidor_16349	./DATA//James Martin's lobster thermidor recipe - BBC Food.html
Chocolate cupcakes shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chocolate_cupcakes_14164/shopping-list	./DATA//Chocolate cupcakes shopping list - BBC Food.html
Pizza-inspired jacket potato fillings  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pizza-inspired_jacket_51097	./DATA//Pizza-inspired jacket potato fillings  recipe - BBC Food.html
Gingerbread latte fudge recipe - BBC Food	https://www.bbc.co.uk/food/recipes/gingerbread_latte_fudge_68292	./DATA//Gingerbread latte fudge recipe - BBC Food.html
Harissa lamb stew with chickpeas recipe - BBC Food	https://www.bbc.co.uk/food/recipes/harissa_lamb_with_92207	./DATA//Harissa lamb stew with chickpeas recipe - BBC Food.html
Baked bean shakshuka  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/baked_bean_shakshuka_79723	./DATA//Baked bean shakshuka  recipe - BBC Food.html
Pikelets recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pikelets_25891	./DATA//Pikelets recipe - BBC Food.html
Pineapple vegan mug cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pineapple_upside_down_51132	./DATA//Pineapple vegan mug cake recipe - BBC Food.html
Chicken pasta salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_caesar_pasta_47125	./DATA//Chicken pasta salad recipe - BBC Food.html
Spring pea risotto recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spring_pea_risotto_66299	./DATA//Spring pea risotto recipe - BBC Food.html
Megrim sole with shrimp butter, sea kale and lemon flowers recipe - BBC Food	https://www.bbc.co.uk/food/recipes/megrim_sole_with_shrimp_07093	./DATA//Megrim sole with shrimp butter, sea kale and lemon flowers recipe - BBC Food.html
Beef stroganoff and rice recipe - BBC Food	https://www.bbc.co.uk/food/recipes/_fillet_of_beef_82682	./DATA//Beef stroganoff and rice recipe - BBC Food.html
Grilled and home-smoked mackerel with horseradish cream and beetroot salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilledandsmokedmack_90876	./DATA//Grilled and home-smoked mackerel with horseradish cream and beetroot salad recipe - BBC Food.html
Tamarind-glazed tuna with broccoli salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tamarind-glazed_tuna_08776	./DATA//Tamarind-glazed tuna with broccoli salad recipe - BBC Food.html
Tamarind-glazed tuna with watercress and broccoli salad shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/tamarind-glazed_tuna_08776/shopping-list	./DATA//Tamarind-glazed tuna with watercress and broccoli salad shopping list - BBC Food.html
Easy tortilla wraps recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tortilla_wraps_70015	./DATA//Easy tortilla wraps recipe - BBC Food.html
Roasted ray with shrimps, fennel and chicory recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roast_ray_with_brown_30070	./DATA//Roasted ray with shrimps, fennel and chicory recipe - BBC Food.html
Tuna, avocado and rocket salad with sesame green beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tuna_avocado_and_rocket_90961	./DATA//Tuna, avocado and rocket salad with sesame green beans recipe - BBC Food.html
Quick tomato and basil tart recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quicktomatoandbasilt_3013	./DATA//Quick tomato and basil tart recipe - BBC Food.html
Quinoa goji tabbouleh  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quinoa_goji_tabbouleh_96233	./DATA//Quinoa goji tabbouleh  recipe - BBC Food.html
Quinoa and bulgur wheat salad  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quinoa_and_bulgur_wheat_46296	./DATA//Quinoa and bulgur wheat salad  recipe - BBC Food.html
Make and freeze roast vegetables recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roast_vegetables_80769	./DATA//Make and freeze roast vegetables recipe - BBC Food.html
Corned beef with pickled cabbage and cheese sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/corned_beef_with_pickled_87108	./DATA//Corned beef with pickled cabbage and cheese sauce recipe - BBC Food.html
Gnocchi alla Romana with bone marrow and veal sweetbreads  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/gnocchi_alla_romana_with_06833/shopping-list	./DATA//Gnocchi alla Romana with bone marrow and veal sweetbreads  shopping list - BBC Food.html
Individual summer puddings with summer berries recipe - BBC Food	https://www.bbc.co.uk/food/recipes/individualsummerpudd_6972	./DATA//Individual summer puddings with summer berries recipe - BBC Food.html
Spiced lentils and aubergine toast recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spiced_lentils_and_59706	./DATA//Spiced lentils and aubergine toast recipe - BBC Food.html
Goats' cheese, black olive and Parma ham pin-wheel palmiers recipe - BBC Food	https://www.bbc.co.uk/food/recipes/goats_cheese_black_olive_33876	./DATA//Goats' cheese, black olive and Parma ham pin-wheel palmiers recipe - BBC Food.html
Cannoli recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cannoli_26467	./DATA//Cannoli recipe - BBC Food.html
Steak and chips recipe - BBC Food	https://www.bbc.co.uk/food/recipes/steak_and_perfectly_77968	./DATA//Steak and chips recipe - BBC Food.html
Beef ramen recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chilli_steak_noodle_04244	./DATA//Beef ramen recipe - BBC Food.html
French dip sandwich shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/french_dip_sandwich_45633/shopping-list	./DATA//French dip sandwich shopping list - BBC Food.html
Batbout flatbread (Moroccan flatbreads) recipe - BBC Food	https://www.bbc.co.uk/food/recipes/batbout_flatbread_57819	./DATA//Batbout flatbread (Moroccan flatbreads) recipe - BBC Food.html
Soda bread recipe - BBC Food	https://www.bbc.co.uk/food/recipes/irishsodabread_67445	./DATA//Soda bread recipe - BBC Food.html
Potato soup recipe - BBC Food	https://www.bbc.co.uk/food/recipes/potatosoup_11631	./DATA//Potato soup recipe - BBC Food.html
Paul Hollywood's baguettes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/paul_hollywoods_55351	./DATA//Paul Hollywood's baguettes recipe - BBC Food.html
Spiced beef empanadas recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spiced_beef_empanadas_36922	./DATA//Spiced beef empanadas recipe - BBC Food.html
Real mint sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/realmintsauce_67706	./DATA//Real mint sauce recipe - BBC Food.html
Vanilla mug cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/vanilla_mug_cake_68630	./DATA//Vanilla mug cake recipe - BBC Food.html
Vanilla mug cake shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/vanilla_mug_cake_68630/shopping-list	./DATA//Vanilla mug cake shopping list - BBC Food.html
Luscious lemon Swiss roll cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/luscious_lemon_swiss_13163	./DATA//Luscious lemon Swiss roll cake recipe - BBC Food.html
Meatballs in gravy recipe - BBC Food	https://www.bbc.co.uk/food/recipes/meatballs_in_gravy_04987	./DATA//Meatballs in gravy recipe - BBC Food.html
Raspberry and white chocolate mini meringues recipe - BBC Food	https://www.bbc.co.uk/food/recipes/christmas_mini_meringues_81206	./DATA//Raspberry and white chocolate mini meringues recipe - BBC Food.html
Egg and bacon pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/egg_and_bacon_pie_09677	./DATA//Egg and bacon pie recipe - BBC Food.html
Chicken and lemon tagine with herby tabbouleh recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_and_lemon_tagine_75608	./DATA//Chicken and lemon tagine with herby tabbouleh recipe - BBC Food.html
Bake-in-the-bag monkfish with preserved lemon couscous recipe - BBC Food	https://www.bbc.co.uk/food/recipes/bakeinthebagmonkfish_86603	./DATA//Bake-in-the-bag monkfish with preserved lemon couscous recipe - BBC Food.html
Monkfish, mussel and prawn stew with sourdough  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/monkfish_mussel_and_90131	./DATA//Monkfish, mussel and prawn stew with sourdough  recipe - BBC Food.html
Steak with squash, gorgonzola and sage recipe - BBC Food	https://www.bbc.co.uk/food/recipes/flash-roasted_steak_with_32754	./DATA//Steak with squash, gorgonzola and sage recipe - BBC Food.html
Irish cream and chocolate cheesecake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/baileysandchocolatec_72293	./DATA//Irish cream and chocolate cheesecake recipe - BBC Food.html
Caponata recipe - BBC Food	https://www.bbc.co.uk/food/recipes/caponata_82903	./DATA//Caponata recipe - BBC Food.html
Beef stroganoff and rice shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/_fillet_of_beef_82682/shopping-list	./DATA//Beef stroganoff and rice shopping list - BBC Food.html
Healthy egg breakfast recipe - BBC Food	https://www.bbc.co.uk/food/recipes/healthy_egg_breakfast_47934	./DATA//Healthy egg breakfast recipe - BBC Food.html
Black Forest chocolate sponge with blackberries  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/black_forest_sponge_07908	./DATA//Black Forest chocolate sponge with blackberries  recipe - BBC Food.html
Hazelnut chocolate spread recipe - BBC Food	https://www.bbc.co.uk/food/recipes/hazelnut_chocolate_46076	./DATA//Hazelnut chocolate spread recipe - BBC Food.html
Rhubarb and custard recipe - BBC Food	https://www.bbc.co.uk/food/recipes/rhubarb_and_custard_56928	./DATA//Rhubarb and custard recipe - BBC Food.html
Beef chilli flash-fry with yoghurt rice recipe - BBC Food	https://www.bbc.co.uk/food/recipes/beef_chilli_flash_fry_04956	./DATA//Beef chilli flash-fry with yoghurt rice recipe - BBC Food.html
Crispy potato peeling crisps with squash ketchup shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/crispy_potato_peelings_07088/shopping-list	./DATA//Crispy potato peeling crisps with squash ketchup shopping list - BBC Food.html
Stir-fried prawns and pak choi with lime, soy and coriander recipe - BBC Food	https://www.bbc.co.uk/food/recipes/stirfriedprawnsandpa_88529	./DATA//Stir-fried prawns and pak choi with lime, soy and coriander recipe - BBC Food.html
Caribbean rice and beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/caribbean_rice_and_beans_94186	./DATA//Caribbean rice and beans recipe - BBC Food.html
No-knead black bread recipe - BBC Food	https://www.bbc.co.uk/food/recipes/no-knead_black_bread_47015	./DATA//No-knead black bread recipe - BBC Food.html
Jasmine tea-smoked trout with spelt salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/jasmine_tea_smoked_trout_52946	./DATA//Jasmine tea-smoked trout with spelt salad recipe - BBC Food.html
Easy Portuguese custard tarts  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/brunos_portuguese_70548	./DATA//Easy Portuguese custard tarts  recipe - BBC Food.html
Chorizo tapas recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chorizo_tapas_72587	./DATA//Chorizo tapas recipe - BBC Food.html
Chorizo tapas shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chorizo_tapas_72587/shopping-list	./DATA//Chorizo tapas shopping list - BBC Food.html
Purple rain recipe - BBC Food	https://www.bbc.co.uk/food/recipes/purple_rain_00609	./DATA//Purple rain recipe - BBC Food.html
Prawn cocktail recipe - BBC Food	https://www.bbc.co.uk/food/recipes/prawn_cocktail_with_13755	./DATA//Prawn cocktail recipe - BBC Food.html
